text,lat,lon
WERNER,47.6,-102.36
SCRANTON,46.15,-103.14
SCRANTON,46.16,-103.1
GASCOYNE,46.12,-103.03
LOSTWOOD,48.48,-102.42
HALEY,46.03,-103.08
PALERMO,48.41,-102.29
BUCYRUS,45.95,-102.94
LESLEY,34.6411,-100.8
ESTELLINE,34.5099,-100.4098
NARCISSO,33.892,-100.4
(CDS)CHILDRESS ARPT,34.43,-100.3
NORTHFIELD,34.2655,-100.6
SWENSON,33.3239,-100.2407
BOOTHVILLE ASOS (KBVE),29.3,-89.5
NORTH SLIDELL,30.3,-89.75
MC CLANE CITY,30.2824,-89.7077
MC CLANE CITY,30.2362,-89.7463
BONFOUCA,30.27,-89.8562
BONFOUCA,30.3091,-89.838
BAY WAVELAND YACHT CLUB STATION (WYCM6),30.3,-89.32
PUCKETT,30.5549,-91.0376
MISSISSIPPI CANYON OIL PLATFORM 311A (KMDJ),28.64,-89.79
SHIP ISLAND PASS STATION (SIPM6),30.27,-89.02
NEW ORLEANS,29.9691,-90.1189
VIEUX CARRE,29.9884,-90.0522
ALGIERS,29.9751,-90.004
ALGIERS,29.9413,-90.0623
NEW ORLEANS,29.9134,-90.1056
NEW ORLEANS,29.9366,-90.1316
ARABI,29.971,-89.9997
VERSAILLES,29.9673,-89.9437
CHALMETTE,29.9271,-89.9549
ARABI,29.9486,-90.0096
SAUF1 CMAN,29.85,-81.27
CRESCENT BEACH,29.77,-81.25
JACKSONVILLE,30.3591,-81.6756
JACKSONVILLE,30.3601,-81.6763
JACKSONVILLE,30.3601,-81.6758
JACKSONVILLE,30.3594,-81.6752
MAINE,42.2,-76.07
WORDAN PLACE,41.36,-76.03
DALLAS,41.33,-75.97
MONTICELLO INTL ARPT,41.71,-74.81
BUSHVILLE,41.71,-74.76
BUSHVILLE,41.7,-74.77
NORTH MONGAUP,41.66,-74.79
MAPLEWOOD,41.67,-74.73
MONTICELLO INTL ARPT,41.7076,-74.8104
WAYLAND,42.57,-77.59
COHOCTON,42.5,-77.5
OVERACKER CORNERS,42.72,-77.29
PRATTSBURG,42.52,-77.28
MIDDLESEX,42.67,-77.27
PENN YAN ARPT,42.66,-77.05
SECOND MILO,42.62,-77.05
RATHBONE,42.13,-77.32
AURORA,42.75,-76.7
CAMPBELL,42.23,-77.2
SCIPIO CENTER,42.78,-76.53
ERWINS,42.12,-77.15
NILES,42.83,-76.4
GROTTO,42.59,-76.37
ITHACA,42.44,-76.5
ELMIRA,42.1,-76.82
ELMIRA,42.09,-76.81
ELMIRA,42.09,-76.81
HOMER,42.64,-76.18
CORTLAND,42.6,-76.18
SPENCER,42.22,-76.49
MC GRAW,42.59,-76.1
WEST NEWARK,42.22,-76.19
RANDALLSVILLE,42.8,-75.58
MAINE,42.21,-76.07
GLEN CASTLE,42.19,-75.89
STELLA,42.12,-75.96
OXFORD,42.44,-75.6
HUBBARDSVILLE,42.82,-75.43
BINGHAMTON,42.1,-75.91
EDMESTON,42.7,-75.23
PANTHER JUNCTION,29.6184,-103.3
FT STOCKTON ARPT FST,31.0021,-103.0673
FT STOCKTON ARPT FST,31.0023,-103.0659
FT STOCKTON ARPT FST,31.0059,-103.0658
FT STOCKTON ARPT FST,31.0059,-103.0672
FT STOCKTON ARPT FST,31.0101,-103.0673
FT STOCKTON ARPT FST,31.01,-103.0654
FT STOCKTON ARPT FST,30.9998,-103.0659
FT STOCKTON ARPT FST,31.0001,-103.0672
CRANE,31.4134,-102.3565
SEMINOLE MANOR,26.62,-80.09
FLORIDA GARDENS,26.62,-80.12
GREENACRES CITY,26.65,-80.12
GREENACRES CITY,26.65,-80.09
SEMINOLE MANOR,26.62,-80.09
SEMINOLE MANOR,26.62,-80.077
SEMINOLE MANOR,26.609,-80.077
SEMINOLE MANOR,26.609,-80.09
WEST PALM BEACH,26.6909,-80.0501
WESTGATE,26.6936,-80.0659
GOLF,26.7157,-80.0612
GOLF,26.7043,-80.0502
HAVERHILL,26.7074,-80.1292
HAVERHILL,26.7074,-80.1147
HAVERHILL,26.7009,-80.115
HAVERHILL,26.7023,-80.1256
MEDLEY,25.8053,-80.3454
MEDLEY,25.8068,-80.3295
VIRGINIA GARDENS,25.7896,-80.329
SWEET WATER,25.7907,-80.3423
MANGONIA PARK,26.7561,-80.0749
PORT OF PALM BEACH,26.72,-80.05
MIAMI BEACH,25.81,-80.12
ST WENDEL,43.9,-87.75
SISTER BAY STATION (SYWW3),45.2023,-87.1209
NORTHPORT PIER STATION (NPDW3),45.358,-86.8911
ABRAMS,44.76,-88.12
PESHTIGO,45.0563,-87.7516
CORMIER,44.56,-88.06
BAY BEACH PARK,44.54,-87.93
WAUSAU,44.99,-89.65
PLOVER,44.4428,-89.5453
PLOVER,44.45,-89.53
RHINELANDER,45.6721,-89.4247
THREE LAKES,45.79,-89.16
ARGONNE,45.6719,-88.9056
FENCE,45.75,-88.43
BIRNAMWOOD,44.93,-89.19
SPREAD EAGLE,45.88,-88.13
MERRILL,45.18,-89.68
EMBARRASS,44.66,-88.69
ALMOND,44.2725,-89.414
VEEFKIND,44.71,-90.34
FRNDSHP ADAMS CO ARP,43.98,-89.79
BROOKS,43.82,-89.61
VEEFKIND,44.71,-90.33
DISCO,44.3,-91
TRUEVINE,36.8774,-79.7307
CEDAR SPGS,36.86,-81.28
IVANHOE,36.83,-80.96
AUSTINVILLE,36.86,-80.93
BYLLESBY,36.79,-80.87
STONES STORE,36.77,-80.05
LEATHERWOOD,36.75,-79.8
FIGSBORO,36.7671,-79.8209
GRETNA,36.93,-79.38
GRETNA,36.9485,-79.3512
JAVA,36.86,-79.23
NEW DESIGN,36.66,-79.43
BARKSDALE,36.5847,-79.1403
BARKSDALE,36.55,-79.16
CRITZ,36.55,-80.18
WELLFORD,37.57,-77.44
GNATVILLE,33.9712,-85.6126
JAMESTOWN,34.386,-85.5863
JAMESTOWN,34.3926,-85.5497
ELLISON BAY,45.3958,-86.9504
PESHTIGO POINT,44.8745,-87.4646
CRESTON,36.43,-81.63
VADE MECUM,36.4478,-80.2851
DANBURY,36.4305,-80.2487
RONDA,36.22,-80.94
JONESVILLE,36.23,-80.84
YADKINVILLE,36.13,-80.67
ROSEBUD,36.34,-80.15
HARRISONS XRDS,36.41,-79.71
PENNRINGTON,36.4,-79.63
DRAPER,36.49,-79.68
JEROME,34.7908,-112.127
CHINO VLY,34.75,-112.4
PINETOP,34.13,-109.96
PINEDALE,34.3374,-110.2402
FERRY FARMS,38.29,-77.43
DBL TOLLGATE,38.29,-77.49
MINNIEVILLE,38.61,-77.36
STANDARDSVILLE,38.3,-78.44
STANDARDSVILLE,38.31,-78.42
WOODBURN,39.06,-77.61
PAEONIAN SPGS,39.14,-77.62
TRIANGLE,38.55,-77.34
DOGUE,38.21,-77.2
GOBY,38.31,-77.26
PORT CONWAY,38.19,-77.18
WEEDONVILLE,38.29,-77.18
EDGEHILL,38.26,-77.1
NEW MARKET ARPT,38.66,-78.71
WHITE OAK,38.3,-77.38
TENLEYTOWN,38.94,-77.06
US CAPITOL,38.88,-77.03
MOUNT PLEASANT,38.94,-77.04
TENLEYTOWN,38.96,-77.07
BOLLING AFB,38.85,-77
SCHERR,39.21,-79.15
MAYSVILLE,39.14,-79.15
UPPER TRACK,38.79,-79.28
FISHER,39.05,-79.01
FRANKLIN,42.545,-83.286
GINGLEVILLE,42.697,-83.292
STONY CREEK,42.7,-83.096
TROT BIG BEAVER ARPT,42.545,-83.087
MT VERNON,42.7,-83.096
MEADE,42.7,-82.864
MT CLEMENS,42.545,-82.87
STERLING HGTS,42.545,-83.087
FRANKLIN,42.545,-83.286
GINGLEVILLE,42.697,-83.292
STONY CREEK,42.7,-83.096
TROT BIG BEAVER ARPT,42.545,-83.087
MT VERNON,42.7,-83.096
MEADE,42.7,-82.864
MT CLEMENS,42.545,-82.87
STERLING HGTS,42.545,-83.087
PAWHUSKA,36.6673,-96.3333
PAWHUSKA,36.6495,-96.3045
PERSHING,36.5925,-96.2538
MIAMI,36.88,-94.8076
CATALE,36.5361,-95.432
OGEECHEE,36.7369,-94.781
TURKEY FORD,36.6434,-94.7066
GROVE,36.5834,-94.7674
GROVE ARPT,36.5978,-94.625
GREEN,36.3691,-95.2714
CHELSEA,36.4378,-95.3928
ADAIR,36.4402,-95.2827
GROVE,36.5914,-94.7669
COLLINSVILLE,36.364,-95.8391
COLLINSVILLE,36.3617,-95.8374
ELLERVILLE,35.9839,-94.9231
CLAREMORE,36.3201,-95.6522
HULBERT,35.9306,-95.148
SALLISAW,35.4659,-94.7851
ARKOMA,35.3591,-94.4364
VIAN,35.4889,-94.9372
SPIRO,35.2427,-94.6214
BOKOSHE,35.1886,-94.7914
PANAMA,35.17,-94.67
WISTER,34.97,-94.72
GRAVETTE,36.42,-94.45
GRAVETTE,36.4181,-94.4521
BELLA VISTA,36.4823,-94.276
CENTERTON,36.3627,-94.2833
BELLA VISTA,36.4838,-94.2488
OSAGE MILLS,36.2815,-94.308
ROGERS,36.3466,-94.1698
BENTONVILLE,36.3873,-94.2183
ELM SPGS,36.1711,-94.23
JOHNSON,36.1635,-94.1668
HUNTSVILLE,36.0866,-93.737
FT SMITH,35.3804,-94.4058
FT SMITH,35.3841,-94.3813
GREENWOOD,35.2311,-94.2373
POTOMAC LIGHT 33 (LT3),38.34,-76.99
POTOMAC LIGHT 33 (LT3),38.3402,-77.0058
POTOMAC LIGHT 33 (LT3),38.34,-76.99
COBB POINT (COB),38.24,-76.83
SOLOMONS ISLAND (SLIM2),38.32,-76.45
SOLOMONS ISLAND (SLIM2),38.32,-76.45
PINEY POINT (PPTM2),38.1395,-76.5451
ORIOLE PARK AT CAMDEN YARDS (BLTPC),39.28,-76.62
MARYLAND SCIENCE CENTER (BLMRE),39.28,-76.61
BALTIMORE (BLTM2),39.27,-76.58
HAMPSTEAD HILL ACADEMY (BLMHH),39.29,-76.58
BALTIMORE (BLTM2),39.27,-76.58
HAMPSTEAD HILL ACADEMY (BLMHH),39.29,-76.58
(KMTN)MARTIN STATE AIRPORT,39.33,-76.42
HART MILLER ISLAND (HRT),39.25,-76.37
TOLCHESTER MD (TCBM2),39.32,-76.25
(DCA)REAGAN NATIONAL AIRPORT,38.86,-77.03
NATIONALS PARK (WSHNP),38.87,-77.01
MONROE CREEK (MON),38.23,-76.95
POTOMAC LIGHT 33 (LT3),38.3278,-77.0036
POTOMAC LIGHT 33 (LT3),38.34,-76.99
BABAR POINT (BAB),38.31,-77.03
POTOMAC LIGHT 33 (LT3),38.3388,-76.9873
CUCKOLD CREEK (CCK),38.31,-76.93
ANNAPOLIS (KNAK),38.98,-76.48
TOLLY POINT (TOL),38.94,-76.44
SHADY SIDE ES (SHADY),38.8802,-76.4917
GREENBERRY POINT (GBY),38.97,-76.46
THOMAS POINT (TPLM2),38.9,-76.44
TOLCHESTER MD (TCBM2),39.32,-76.25
US-50 (MD040),38.9181,-76.2184
STEVENSVILLE (D2030),38.7671,-76.2284
GOOSES REEF BUOY (44062),38.6728,-76.3357
STRATTON,39.3,-102.61
BURLINGTON,39.23,-102.28
SANFORD,43.4492,-70.7794
EMERY MILLS,43.5045,-70.8593
SHAPLEIGH,43.54,-70.85
SWANZEY,42.87,-72.28
GROVETON PAPERS ARPT,44.618,-71.4758
BERWICK,43.27,-70.83
CLAREMONT,43.38,-72.35
HANOVER CENTER,43.81,-72.16
GILSUM,43.05,-72.26
MARLOW,43.12,-72.2
ORFORD,43.91,-72.14
MILL VLG,43.0843,-72.1334
WOODSTOCK,43.99,-71.69
NEW BOSTON,42.98,-71.69
LONDONDERRY,42.87,-71.37
PRINEVILLE,44.3,-120.71
TUMALO,44.14,-121.34
BEND MUNI ARPT,44.11,-121.29
TUMALO,44.13,-121.33
BEND,44.02,-121.34
CLINE FALLS,44.28,-121.22
PRINEVILLE,44.31,-120.84
PRINEVILLE,44.3097,-120.8389
PRINEVILLE,44.3104,-120.8386
PRINEVILLE,44.3107,-120.8395
WARM SPGS,44.73,-121.25
(PDT)PENDLETON ARPT,45.68,-118.84
FRIEND,45.34,-121.14
GRASS VLY,45.32,-120.93
WAMIC,45.23,-121.27
TYGH VLY,45.25,-121.19
THE DALLES,45.59,-121.18
CHENOWETH,45.5974,-121.1957
THE DALLES,45.603,-121.186
THE DALLES,45.5954,-121.1684
THE DALLES,45.5897,-121.1676
TRAER,39.96,-100.65
OAKLEY,39.13,-100.85
ALMA,30.64,-83.84
HOPEWELL,30.42,-83.46
MOSSY POND,30.51,-85.31
MOSSY POND,30.52,-85.31
BLOUNTSTOWN ARPT,30.47,-85.09
NETTLE RIDGE,30.49,-85.06
SPRING HILL,30.3611,-84.3713
PITTMAN,30.94,-85.82
GASKIN,30.97,-86.14
NEWPORT,30.23,-84.17
NEWPORT,30.2386,-84.165
MOSSY HEAD,30.6553,-86.3155
DE FUNIAK SPRINGS,30.7084,-86.1244
GREENSBORO,30.5648,-84.5978
GREENSBORO,30.5579,-84.5639
SMITH CREEK,30.2218,-84.6646
IVAN,30.2187,-84.3569
SUNNY HILLS,30.6928,-85.4779
CHIPLEY MUNICIPAL ARPT,30.7121,-85.4337
ALFORD,30.7121,-85.4337
STEELE CITY,30.7158,-85.3944
BAUM,30.4934,-84.1262
BAUM,30.4989,-84.0413
LLOYD,30.4989,-84.0413
LLOYD,30.5092,-83.9792
PLEASANT RIDGE,30.7055,-86.1617
DE FUNIAK SPRINGS ARPT,30.706,-86.1482
ESTO,30.98,-85.65
BONIFAY,30.79,-85.68
SUNNY HILLS,30.69,-85.5
WESTBAY,30.36,-85.8
ALTHA,30.57,-85.12
MOSSY POND,30.46,-85.34
KENNYS MILL,30.41,-85.08
BRISTOL,30.42,-84.98
HOSFORD,30.39,-84.79
BAUM,30.4938,-84.1114
WAKULLA SPRINGS,30.24,-84.3
IVAN,30.22,-84.36
WAKULLA,30.24,-84.23
SECOTAN,30.16,-83.62
STATE RD 27/COUNTY RD 14,31.9485,-85.0833
STATE RD 27/COUNTY RD 14,31.9539,-84.9644
BOYKIN,31.0734,-84.7113
BABCOCK,31.0904,-84.6442
BETHANY,30.8766,-84.6863
WEST BAINBRIDGE,30.8859,-84.6106
OMEGA,31.3552,-83.5746
OMEGA,31.3594,-83.5634
CAIRO,30.8619,-84.2321
CAIRO,30.8823,-84.1936
FORT GAINES,31.5913,-85.0574
ZETTO,31.603,-84.9315
SASSER,31.72,-84.35
ASHBURN,31.7,-83.65
ALBANY,31.61,-84.15
BLAKELY,31.3776,-84.934
REBECCA,31.79,-83.51
ABBA,31.72,-83.38
PINETTA,31.56,-83.38
CHULA,31.55,-83.55
ENIGMA,31.413,-83.3274
ALAPAHA,31.4,-83.24
ASHBURN,31.7,-83.65
STATE RD 27/COUNTY RD 14,31.9,-85.04
LULAVILLE,31.77,-83.24
PECAN,31.6057,-84.9897
DAWSON,31.77,-84.45
BLUFFTON,31.5206,-84.8628
LEARY,31.48,-84.51
SHARPHAGEN,31.06,-84.8
BETHANY,30.87,-84.72
HANOVER,30.87,-84.64
OMEGA,31.34,-83.59
CAIRO,30.86,-84.23
(CTY)CROSS CITY ARPT,29.69,-83.02
TURNER CITY,31.57,-84.06
MINNESOTA,31.32,-83.88
ENON,31.01,-83.74
SCHLEY,31.24,-83.83
DIXIE,30.78,-83.66
SAND HILL,30.98,-83.65
ASHBURN-TURNER ARPT,31.72,-83.58
AMBOY,31.79,-83.59
AMBOY,31.74,-83.54
QUALITY,31.01,-84.05
OCHLOCKNEE,30.98,-84.04
IRWINVILLE ARPT,31.67,-83.48
IRWINVILLE ARPT,31.7,-83.42
ARP,31.7,-83.39
IRWINVILLE,31.66,-83.37
SYLVESTER-WORTH ARPT,31.53,-83.92
MYSTIC,31.62,-83.33
OCILLA,31.6,-83.25
PINETTA,31.57,-83.31
OCILLA,31.59,-83.25
CISCO,32.38,-98.97
LAKE WORTH,32.8136,-97.4133
HALTOM CITY,32.8,-97.27
KELLER ALTA VISTA AR,32.9148,-97.2898
GRAPEVINE,32.93,-97.08
PROSPER,33.23,-96.82
FT WORTH BLUE MND AR,32.8724,-97.3166
GRAPEVINE RES,33.0143,-97.0974
HEBRON,33.03,-96.88
ALLEN,33.1401,-96.6998
GLEN ROSE,32.23,-97.75
GLEN ROSE,32.2411,-97.7184
DALLAS,32.77,-96.78
MESQUITE,32.7525,-96.6189
MESQUITE,32.7534,-96.5908
MESQUITE,32.77,-96.6
POINT,32.9282,-95.9087
EMORY,32.87,-95.75
TOOL,32.27,-96.17
CANTON,32.4067,-96.0398
CANTON,32.4784,-95.7851
BEN WHEELER,32.4785,-95.707
BROWNSBORO,32.3145,-95.62
WESTLAND,32.7397,-97.5668
BURLESON,32.53,-97.32
CEDAR HILL,32.58,-96.95
HILAND,45.15,-97.16
HILAND,45.27,-97.09
WHEATON ARPT,45.78,-96.6
CHARLESVILLE,45.96,-96.37
DUMONT,45.7,-96.26
DUMONT,45.7,-96.45
ORTONVILLE,45.3,-96.45
CORRELL,45.22,-96.21
CORRELL,45.21,-96.22
ORTONVILLE ARPT,45.25,-96.42
ORTONVILLE ARPT,45.29,-96.45
THUNDER HAWK,45.93,-101.99
KENEL,45.93,-100.51
TRAIL CITY,45.48,-100.49
ATHBOY,45.48,-101.99
ISABEL,45.46,-101.46
LANTRY,45.04,-101.45
PARADE,45.03,-101.09
EAGLE BUTTE,44.79,-101.12
CHEYENNE AGENCY,44.85,-100.49
MOREAU,45.46,-100.37
POLLOCK,45.92,-100.4
ARTAS,45.93,-99.74
MOUND CITY,45.61,-99.74
MOUND CITY,45.62,-100.37
JAVA,45.58,-99.74
LOWRY,45.27,-99.73
AKASKA,45.26,-100.25
MOBRIDGE,45.55,-100.47
GETTYSBURG,45.23,-100.24
TOLSTOY,45.23,-99.62
LEBANON,44.92,-99.6
GORMAN,44.91,-100.4
LAUREL,44.88,-100.37
AGAR,44.88,-99.72
ONIDA,44.57,-99.71
FIELDER,44.58,-100.57
PIERRE,44.54,-100.5
HARROLD ARPT,44.53,-99.7
DE GREY,44.16,-99.74
PIERRE,44.3586,-100.3678
MC CLURE,44.18,-100.35
VIVIAN,43.74,-100.32
RELIANCE ARPT,43.77,-99.63
IONA,43.51,-99.6
IONA,43.51,-99.32
LOWER BRULE,44.03,-99.44
LOWER BRULE,44.13,-99.76
MC CLURE,44.18,-99.96
FT THOMPSON,44.18,-99.53
GANN VLY,44.18,-98.96
GANN VLY,43.95,-98.94
SHELBY,43.95,-99.34
HOLABIRD,44.89,-99.66
HIGHMORE ARPT,44.89,-99.34
STEPHAN,44.22,-99.33
STEPHAN,44.22,-99.65
POLO,44.89,-99.3
DANFORTH,44.22,-99.29
DANFORTH,44.22,-98.72
POLO,44.89,-98.72
ONAKA,45.25,-99.57
SENECA,44.91,-99.57
ZELL,44.91,-98.73
CHELSEA,45.24,-98.73
BOWDLE,45.59,-99.7
BOWDLE,45.27,-99.7
MINA,45.26,-98.74
MINA,45.59,-98.74
GREENWAY,45.94,-99.71
HILLSVIEW,45.61,-99.71
WETONKA,45.61,-98.75
SPRING CREEK COLONY,45.94,-98.75
WINSHIP,45.94,-98.73
RUDOLPH,45.26,-98.73
VERDON,45.25,-97.99
HECLA,45.94,-97.99
MANSFIELD,45.24,-98.72
TULARE,44.65,-98.7
BLOOMFIELD,44.65,-98
CONDE,45.24,-98
PIERPONT,45.58,-97.97
CRANDALL,45.16,-97.98
WAUBAY,45.16,-97.23
GRENVILLE,45.56,-97.23
GRENVILLE,45.56,-97.38
GRENVILLE,45.58,-97.39
CROCKER,45.15,-97.98
CARPENTER,44.64,-97.98
CARPENTER,44.64,-97.86
CARPENTER,44.55,-97.82
WILLOW LAKE,44.55,-97.52
BRADLEY,45.15,-97.52
WALLACE,45.15,-97.49
HENRY,44.82,-97.49
KRANZBURG,44.82,-96.9
SOUTH SHORE,45.14,-96.9
HAZEL,44.79,-97.49
BRYANT,44.56,-97.49
ESTELLINE MUNI ARPT,44.55,-96.9
CASTLEWOOD,44.79,-96.9
DAHLBERG,45.93,-97.22
ORTLEY,45.32,-97.22
SUMMIT,45.35,-97
CORONA,45.35,-96.57
SISSETON ARPT,45.61,-96.9
WHITE ROCK,45.93,-96.6
GOODWIN,44.97,-96.88
JOHNSONVILLE,44.56,-96.88
ASTORIA,44.55,-96.47
MORITZ,44.97,-96.47
HILAND,45.3,-97.22
HILAND,45.17,-97.22
TWIN BROOKS,45.17,-96.88
TROY,44.98,-96.88
REVILLO,44.98,-96.46
BIG STONE CITY,45.2976,-96.4555
BIG STONE CITY,45.33,-96.51
MARVIN,45.3,-97
NEWARK,45.93,-97.97
LANGFORD,45.59,-97.97
EDEN,45.59,-97.38
EDEN,45.56,-97.37
EDEN,45.56,-97.24
VEBLEN,45.93,-97.24
STELLA,42.12,-75.96
CHENANGO BRIDGE,42.17,-75.87
UNADILLA FORKS,42.82,-75.23
BURLINGTON,42.72,-75.13
HARTWICK,42.65,-75.05
ONEONTA,42.45,-75.07
MIDDLEFIELD,42.68,-74.83
BOVINA CENTER,42.26,-74.8
LEWISTON MANOR,43.04,-76.14
MIDWAY,42.24,-76.8
UPPER LISLE,42.4,-75.96
MARATHON,42.44,-76.04
SOUTH HORNELL,42.3,-77.63
CAMERON,42.2,-77.41
CAMERON,42.2,-77.4
THURSTON,42.19,-77.29
THURSTON,42.18,-77.28
POMPEY,42.88,-76
ADDISON,42.15,-77.25
COOPERS PLAINS,42.17,-77.22
GANG MILLS,42.14,-77.14
POMPEY CENTER,42.92,-75.95
ERWINS,42.12,-77.15
GANG MILLS,42.14,-77.13
GANG MILLS,42.15,-77.13
CATON,42.04,-77.03
WELLSBURG,42.01,-76.73
BESEMER,42.4,-76.46
LITCHFIELD,42.01,-76.56
ENDICOTT,42.13,-76.04
BINGHAMTON,42.1,-75.91
HARPURSVILLE,42.18,-75.62
TROUT CREEK,42.17,-75.28
TROUT CREEK,42.17,-75.25
WALTON,42.17,-75.13
SCIPIO CENTER,42.78,-76.53
MANLIUS,42.99,-75.96
CLAIRMONT FARMS,43.13,-76.16
UNION SPGS,42.84,-76.69
MINOA,43.09,-76
NORTH MANLIUS,43.1,-76
FYLER SETTLEMENT,43.11,-75.91
LAKEPORT,43.1457,-75.8704
WESTMORELAND,43.12,-75.42
ORISKANY,43.16,-75.33
LAKEMONT,42.52,-76.93
ITHACA,42.46,-76.53
WILLEYVILLE,42.01,-77.71
WEST ELMIRA,42.09,-76.85
KENOZA LAKE,41.76,-74.98
KENOZA LAKE,41.76,-74.97
CURTIS,42.23,-77.16
CHAMBERS,42.26,-76.91
PINE VLY,42.25,-76.89
MIDWAY,42.24,-76.84
MILLPORT,42.27,-76.84
SULLIVANVILLE,42.24,-76.77
CAYUTA,42.28,-76.7
CAYUTA,42.25,-76.73
PARK STATION,42.23,-76.66
CAYUTA,42.24,-76.63
AUBURN,42.93,-76.57
SPENCER,42.22,-76.49
SPENCER,42.22,-76.49
MARCELLUS,42.97,-76.34
SPENCER,42.22,-76.49
MARCELLUS,42.98,-76.34
WEST CANDOR,42.22,-76.42
CANDOR,42.23,-76.34
CANDOR,42.23,-76.34
CANDOR,42.23,-76.34
MARCY,43.19,-75.27
WEST NEWARK,42.22,-76.19
WEST NEWARK,42.22,-76.19
ITASKA,42.28,-75.92
ITASKA,42.29,-75.89
ITASKA,42.28,-75.86
LANGDON,42.08,-75.82
COVENTRY,42.31,-75.64
MC CLURE,42.07,-75.51
SIDNEY CENTER,42.28,-75.25
COLCHESTER,42.19,-75.09
FREMONT,41.83,-75.05
CALLICOON CENTER,41.84,-74.95
LAKE HUNTINGTON,41.68,-74.99
DELHI,42.28,-74.91
MONGUAP VLY,41.69,-74.78
SWAN LAKE,41.75,-74.78
WOODBOURNE,41.77,-74.59
WOODBOURNE,41.76,-74.6
MOUNTAIN DALE,41.69,-74.53
MELROSE PARK,42.93,-76.51
SOUTH WAVERLY,42,-76.54
MONTROSE,41.83,-75.88
CLIFFORD,41.65,-75.6
DURYEA,41.35,-75.78
BUSH PATCH,41.37,-75.74
SCRANTON,41.4,-75.67
BIRCHARDVILLE,41.85,-76.06
RED ROCK,41.29,-76.29
BLOOMINGDALE,41.22,-76.19
WHITE MILLS,41.53,-75.2
SCRANTON,41.41,-75.67
DUNMORE,41.44,-75.65
THROOP,41.45,-75.61
NORTH ROME,41.88,-76.35
ELK LAKE,41.76,-75.94
BEACH HAVEN,41.11,-76.18
BEACH HAVEN,41.11,-76.17
SAYRE CHEMUNG ARPT,41.98,-76.52
ATHENS,41.95,-76.5
ATHENS,41.95,-76.52
SAYRE CHEMUNG ARPT,41.97,-76.52
LITCHFIELD,41.93,-76.43
HALLSTEAD,41.97,-75.75
JEFFERSON JCT,41.96,-75.58
NEW MILFORD,41.89,-75.73
SHICKSHINNY,41.15,-76.15
KINGSTON,41.26,-75.89
CENTER PARK,30.28,-81.51
DALLAS,28.98,-82.02
BAXLEY,31.78,-82.37
SCOTCHVILLE,30.81,-81.63
ST MARYS,30.71,-81.54
CLARKS BLUFF,30.92,-81.79
SHUMWAY,34.4292,-110.0767
LAKESIDE,34.2369,-109.7636
MOQUI,34.92,-110.8
LEUPP CORNER,34.8525,-110.9197
LEUPP CORNER,34.8691,-110.9287
MOQUI,34.9362,-110.8041
MOQUI,35.0013,-110.657
MOQUI,34.9825,-110.6418
MOQUI,34.9181,-110.7468
FLAGSTAFF,35.22,-111.66
SUNSET CRATER,35.4672,-111.5749
SUNNYSIDE,35.22,-111.62
KACHINA VILLAGE,35.095,-111.7216
EAGAR,34.11,-109.29
SPRINGERVILLE ARPT,34.1429,-109.3618
CAMERON,35.82,-111.4523
CAMERON,35.8866,-111.4258
PINEWOOD,35.959,-111.5484
THE GAP,36.2093,-111.6799
PHANTOM RANCH,36.1983,-111.7973
PINEWOOD,35.9546,-111.6987
PINEWOOD,35.918,-111.5645
CAMERON,35.8458,-111.5126
COEYMANS HOLLOW,42.47,-73.88
RHINEBECK,41.93,-73.91
RHINEBECK,41.93,-73.91
VIEWMONTE,42.09,-73.87
SAUGERTIES,42.09,-73.95
EAVESPORT,42.1,-73.94
MUITZES KILL,42.49,-73.74
KARLSFELD,42.64,-73.85
BECKERS CORNERS,42.55,-73.81
BECKERS CORNERS,42.54,-73.81
RAVENA,42.47,-73.82
BECKERS CORNERS,42.54,-73.81
RAVENA,42.47,-73.82
BARRYTOWN,41.96,-73.92
NASSAU,42.52,-73.65
PURLING,42.26,-73.98
STISSING,41.89,-73.68
CATSKILL,42.19,-73.87
ALSEN,42.16,-73.97
RHINEBECK,41.93,-73.91
COEYMANS HOLLOW,42.47,-73.88
LITCHFIELD,41.73,-73.17
SHARON,41.88,-73.47
KENT,41.72,-73.48
MARBLE DALE,41.65,-73.37
NORTHVILLE,41.64,-73.39
NORTHVILLE,41.63,-73.39
THORNTONVILLE,31.57,-103.02
BARSTOW,31.45,-103.4
PECOS,31.4227,-103.4871
BARSTOW,31.4578,-103.3955
PECOS,31.3995,-103.504
SULLIVAN,39.08,-87.41
BICKNELL,38.81,-87.32
FRITCHTON,38.66,-87.4
GRAYSVILLE,39.1347,-87.6159
GRAYSVILLE,39.1393,-87.5848
ELNORA,38.87,-87.08
ABERDEEN,33.82,-88.55
EAST ABERDEEN,33.8211,-88.524
HOLLADAY,35.1573,-89.9596
HOLLADAY,35.1582,-89.9358
HOLLADAY,35.1378,-89.9373
HOLLADAY,35.1402,-89.9588
CORNING MUNI ARPT,36.4137,-90.6563
CORNING MUNI ARPT,36.3995,-90.6408
CORNING,36.4167,-90.5951
CORNING,36.4014,-90.5748
CENTER HILL,36.0962,-90.5127
PARAGOULD,36.0191,-90.4961
NETTLETON,35.8128,-90.626
HERGETT,35.795,-90.6194
NETTLETON,35.8072,-90.6266
HERGETT,35.7934,-90.6206
AGGIE,35.9014,-90.6727
